EFT_PERIODO	EFT_VIVIENDA	EFT_HOGAR	EFT_MIEMBRO	EFT_SEXO	EFT_EDAD	EFT_PARENTESCO_CON_JEFE	EFT_ESTADO_CIVIL	EFT_ALFABETISMO	EFT_ULT_ANO_APROBADO	EFT_ULT_NIVEL_ALCANZADO	EFT_SE_MATRICULO	EFT_TANDA_ASISTE	EFT_TIPO_CENTRO	EFT_MOTIVO_NO_ASISTE	EFT_MUNICIPIO_RESIDE	EFT_ZONA_RESIDE	EFT_PAIS_RESIDE	EFT_TIEMPO_RESIDENCIA	EFT_RAZON_TRASLADO	EFT_FACTOR_EXP	EFT_ESTRATO	EFT_UPM	EFT_CANT_MIEMBROS	EFT_NOMBRE_MIEMBRO	EFT_SE_MATRICULO_TEXTO	EFT_NUEVO_FACTOR_CENSO	EFT_FACTOR_EXP_CENSO1993	EFT_MOTIVO_NO_ASISTE_ESP	EFT_TANDA_ASISTE_ESP	EFT_RAZON_TRASLADO_ESP	EFT_MIEMBRO_AFILIADO_SEGURO	EFT_SEGURO_ESTA_AFILIADO	EFT_SEGURO_ESTA_AFILIADO_ESP	EFT_TIPO_AFILIADO	EFT_FACTOR_EXP_ANUAL
1/2000	3,491	1	4	2	4	3	6	0	0	7	7	0	0	7	903	1	647	1	0	467	6	350	4				506								
1/2000	3,492	1	1	1	36	1	1	1	4	2	7	0	0	2	903	1	647	1	0	467	6	350	2				505								
1/2000	3,492	1	2	2	30	2	1	2	0	7	7	0	0	9	401	0	647	5	6	467	6	350	2				505								
1/2000	3,493	1	1	1	46	1	4	2	0	7	7	0	0	2	1,901	1	647	5	6	467	6	350	4				505								
1/2000	3,493	1	2	1	19	3	6	1	1	3	3	1	2	0	903	1	647	1	0	467	6	350	4				505								
1/2000	3,493	1	3	2	17	3	6	1	7	2	2	1	2	0	903	1	647	1	0	467	6	350	4				505								
1/2000	3,493	1	4	2	15	3	6	1	7	2	2	2	2	0	903	1	647	1	0	467	6	350	4				505								
1/2000	3,494	1	1	1	30	1	1	1	7	2	7	0	0	2	1,801	0	647	5	5	467	6	350	3				505								
1/2000	3,494	1	2	2	29	2	1	1	8	2	7	0	0	9	1,401	0	647	5	5	467	6	350	3				505								
1/2000	3,494	1	3	2	14	3	6	1	6	2	2	1	2	0	1,401	0	647	5	5	467	6	350	3				505								
1/2000	3,495	1	1	2	37	1	6	2	0	7	7	0	0	9	903	1	647	1	0	467	6	350	7				506								
1/2000	3,495	1	2	1	32	2	6	1	6	2	7	0	0	2	2,001	1	647	5	5	467	6	350	7				506								
1/2000	3,495	1	3	1	21	3	6	1	8	2	3	2	2	0	903	1	647	1	0	467	6	350	7				506								
1/2000	3,495	1	4	1	19	3	6	1	7	2	2	1	2	0	903	1	647	1	0	467	6	350	7				506								
1/2000	3,495	1	5	2	17	3	6	1	2	3	3	2	2	0	903	1	647	1	0	467	6	350	7				506								
1/2000	3,495	1	6	2	14	3	6	1	5	2	2	1	2	0	903	1	647	1	0	467	6	350	7				506								
1/2000	3,495	1	7	1	9	3	6	1	2	2	2	1	2	0	903	1	647	1	0	467	6	350	7				506								
1/2000	3,496	1	1	2	32	1	4	1	8	2	7	0	0	9	903	1	647	1	0	467	6	350	3				505								
1/2000	3,496	1	2	1	14	3	6	1	7	2	2	2	2	0	903	1	647	1	0	467	6	350	3				505								
1/2000	3,496	1	3	1	12	3	6	1	4	2	2	1	2	0	903	1	647	1	0	467	6	350	3				505								
1/2000	3,497	1	1	2	50	1	1	1	4	2	7	0	0	7	905	0	647	5	5	467	6	350	1				506								
1/2000	3,498	1	1	2	43	1	6	1	3	3	7	0	0	7	903	1	647	1	0	467	6	350	7				505								
1/2000	3,498	1	2	1	22	3	6	1	3	3	7	0	0	9	903	1	647	1	0	467	6	350	7				505								
1/2000	3,498	1	3	1	22	3	6	1	8	2	7	0	0	9	903	1	647	1	0	467	6	350	7				505								
1/2000	3,498	1	4	1	20	3	6	1	8	2	7	0	0	9	903	1	647	1	0	467	6	350	7				505								
1/2000	3,498	1	5	1	18	3	6	1	2	3	3	3	2	0	903	1	647	1	0	467	6	350	7				505								
1/2000	3,498	1	6	1	17	3	6	1	8	2	3	2	2	0	903	1	647	1	0	467	6	350	7				505								
1/2000	3,498	1	7	2	14	3	6	1	7	2	2	2	2	0	903	1	647	1	0	467	6	350	7				505								
1/2000	3,499	1	1	1	54	1	6	1	4	3	7	0	0	7	0	2	919	5	6	467	6	350	1				505								
1/2000	3,500	1	1	2	40	1	3	2	0	7	7	0	0	9	905	1	647	1	0	467	6	350	3				505								
1/2000	3,500	1	2	1	21	3	1	1	2	3	3	2	2	0	903	1	647	1	0	467	6	350	3				505								
1/2000	3,500	1	3	2	20	6	1	1	6	2	7	0	0	5	903	1	647	1	0	467	6	350	3				505								
1/2000	3,501	1	1	1	33	1	1	1	4	3	7	0	0	4	906	1	647	1	0	544	6	351	4				589								
1/2000	3,501	1	2	2	37	2	1	1	6	2	7	0	0	2	906	1	647	1	0	544	6	351	4				589								
1/2000	3,501	1	3	1	1	3	6	0	0	0	0	0	0	0	906	1	647	1	0	544	6	351	4				589								
1/2000	3,501	1	4	2	12	4	6	2	2	2	2	2	2	0	906	1	647	1	0	544	6	351	4				589								
1/2000	3,502	1	1	1	54	1	2	1	4	2	7	0	0	7	906	1	647	1	0	544	6	351	2				588								
1/2000	3,502	1	2	2	49	2	2	1	2	2	7	0	0	7	906	1	647	1	0	544	6	351	2				588								
1/2000	3,503	1	1	2	56	1	5	1	3	2	7	0	0	7	906	1	647	1	0	544	6	351	1				589								
1/2000	3,504	1	1	1	27	1	1	1	8	2	7	0	0	2	901	0	647	5	1	544	6	351	3				589								
1/2000	3,504	1	2	2	22	2	1	1	8	2	7	0	0	2	101	0	647	4	5	544	6	351	3				589								
1/2000	3,504	1	3	2	5	3	6	0	0	7	7	0	0	7	101	0	647	4	5	544	6	351	3				589								
1/2000	3,505	1	1	1	48	1	1	1	6	2	7	0	0	2	906	1	647	1	0	544	6	351	5				589								
1/2000	3,505	1	2	2	37	2	1	1	7	2	7	0	0	9	101	0	647	5	5	544	6	351	5				589								
1/2000	3,505	1	3	1	12	3	6	1	2	2	2	2	2	0	906	1	647	1	0	544	6	351	5				589								
1/2000	3,505	1	4	1	10	3	6	1	2	2	2	2	2	0	906	1	647	1	0	544	6	351	5				589								
1/2000	3,505	1	5	1	8	3	6	1	1	2	2	2	2	0	906	1	647	1	0	544	6	351	5				589								
1/2000	3,506	1	1	2	79	1	5	2	0	7	7	0	0	7	906	1	647	1	0	544	6	351	2				589								
1/2000	3,506	1	2	1	23	5	6	1	5	2	7	0	0	4	101	0	647	5	5	544	6	351	2				589								
1/2000	3,507	1	1	2	39	1	4	1	5	2	7	0	0	9	2,501	1	647	5	5	544	6	351	3				589								
1/2000	3,507	1	2	2	15	11	6	1	3	2	2	2	2	0	1,302	0	647	3	5	544	6	351	3				589								
1/2000	3,507	1	3	2	10	11	6	1	3	2	2	1	2	0	101	0	647	5	5	544	6	351	3				589								
1/2000	3,508	1	1	1	30	1	1	1	4	3	7	0	0	2	901	0	647	2	2	544	6	351	3				589								
1/2000	3,508	1	2	2	29	2	1	1	5	2	7	0	0	9	906	1	647	1	0	544	6	351	3				589								
1/2000	3,508	1	3	1	7	4	6	1	1	2	2	2	2	0	906	1	647	1	0	544	6	351	3				589								
1/2000	3,509	1	1	1	56	1	2	1	4	2	7	0	0	7	906	1	647	1	0	544	6	351	4				589								
1/2000	3,509	1	2	2	51	2	2	1	6	2	7	0	0	7	906	1	647	1	0	544	6	351	4				589								
1/2000	3,509	1	3	1	20	3	6	1	4	3	5	3	1	0	906	1	647	1	0	544	6	351	4				589								
1/2000	3,509	1	4	2	18	3	6	1	2	3	3	3	2	0	906	1	647	1	0	544	6	351	4				589								
1/2000	3,510	1	1	2	43	1	2	2	0	7	7	0	0	7	906	1	647	1	0	544	6	351	5				589								
1/2000	3,510	1	2	2	19	3	6	1	7	2	2	3	2	0	906	1	647	1	0	544	6	351	5				589								
1/2000	3,510	1	3	1	15	3	6	1	2	2	7	0	0	4	906	1	647	1	0	544	6	351	5				589								
1/2000	3,510	1	4	2	13	3	6	1	3	2	2	2	2	0	906	1	647	1	0	544	6	351	5				589								
1/2000	3,510	1	5	2	10	3	6	1	3	2	2	2	2	0	906	1	647	1	0	544	6	351	5				589								
1/2000	3,511	1	1	1	45	1	2	1	6	2	7	0	0	2	1,301	1	647	1	0	554	6	352	2				599								
1/2000	3,511	1	2	2	37	2	2	1	4	2	7	0	0	6	1,301	1	647	1	0	554	6	352	2				599								
1/2000	3,512	1	1	1	70	1	2	1	4	2	7	0	0	7	1,301	1	647	1	0	554	6	352	2				600								
1/2000	3,512	1	2	2	60	2	2	1	4	2	7	0	0	7	1,301	1	647	1	0	554	6	352	2				600								
1/2000	3,513	1	1	2	38	1	6	1	7	2	7	0	0	2	1,301	1	647	1	0	554	6	352	1				600								
1/2000	3,514	1	1	2	49	1	4	1	4	2	7	0	0	2	1,301	1	647	1	0	554	6	352	2				600								
1/2000	3,514	1	2	2	15	3	6	1	6	2	2	1	2	0	1,301	1	647	1	0	554	6	352	2				600								
1/2000	3,515	1	1	1	20	1	5	1	4	2	7	0	0	2	1,301	1	647	1	0	554	6	352	1				600								
1/2000	3,516	1	1	1	42	1	6	2	0	7	7	0	0	6	1,301	1	647	1	0	554	6	352	2				600								
1/2000	3,516	1	2	1	65	9	6	1	4	2	7	0	0	2	1,301	1	647	1	0	554	6	352	2				600								
1/2000	3,517	1	1	2	75	1	4	1	3	2	7	0	0	7	1,301	1	647	1	0	554	6	352	1				600								
1/2000	3,518	1	1	1	50	1	2	1	3	3	7	0	0	2	1,301	1	647	1	0	554	6	352	4				599								
1/2000	3,518	1	2	2	35	2	2	1	8	2	7	0	0	4	1,301	1	647	1	0	554	6	352	4				599								
1/2000	3,518	1	3	1	18	3	6	1	2	3	3	1	1	0	1,301	1	647	1	0	554	6	352	4				599								
1/2000	3,518	1	4	1	15	3	6	1	8	2	3	1	2	0	1,301	1	647	1	0	554	6	352	4				599								
1/2000	3,519	1	1	2	40	1	3	1	7	2	7	0	0	2	1,301	1	647	1	0	554	6	352	2				600								
1/2000	3,519	1	2	1	20	3	6	1	2	3	3	1	2	0	1,301	1	647	1	0	554	6	352	2				600								
1/2000	3,520	1	1	1	60	1	1	1	4	2	7	0	0	2	1,301	1	647	1	0	554	6	352	1				600								
1/2000	3,521	1	1	1	72	1	2	2	0	7	7	0	0	7	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,521	1	2	2	56	2	2	1	5	2	7	0	0	2	1,903	1	647	5	5	513	6	353	3				555								
1/2000	3,521	1	3	1	20	3	6	1	1	3	7	0	0	5	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,522	1	1	1	38	1	6	1	8	2	7	0	0	2	1,301	1	647	1	0	513	6	353	1				555								
1/2000	3,523	1	1	2	52	1	3	2	0	7	7	0	0	2	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,523	1	2	1	23	3	6	2	0	7	7	0	0	9	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,523	1	3	1	18	3	6	2	0	7	7	0	0	9	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,524	1	1	1	55	1	4	2	0	7	7	0	0	2	1,301	1	647	1	0	513	6	353	2				555								
1/2000	3,524	1	2	2	25	3	6	2	0	7	7	0	0	3	1,301	1	647	1	0	513	6	353	2				555								
1/2000	3,525	1	1	1	72	1	2	2	0	7	7	0	0	7	1,301	1	647	1	0	513	6	353	8				556								
1/2000	3,525	1	2	2	70	2	2	1	3	2	7	0	0	7	1,301	1	647	1	0	513	6	353	8				556								
1/2000	3,525	1	3	2	40	3	2	1	4	3	7	0	0	8	1,301	1	647	1	0	513	6	353	8				556								
1/2000	3,525	1	4	2	9	5	6	1	3	2	2	2	2	0	101	0	647	5	5	513	6	353	8				556								
1/2000	3,525	1	5	2	11	5	6	1	4	2	2	1	2	0	101	0	647	5	5	513	6	353	8				556								
1/2000	3,525	1	6	2	6	5	6	1	3	1	2	1	2	0	1,301	1	647	1	0	513	6	353	8				556								
1/2000	3,525	1	7	2	0	5	6	0	0	0	0	0	0	0	1,301	1	647	1	0	513	6	353	8				556								
1/2000	3,525	1	8	1	30	3	6	1	4	5	7	0	0	8	1,301	1	647	1	0	513	6	353	8				556								
1/2000	3,526	1	1	1	29	1	2	1	2	2	7	0	0	2	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,526	1	2	2	24	2	2	1	4	3	7	0	0	2	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,526	1	3	2	5	3	6	0	2	1	1	2	1	0	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,527	1	1	1	33	1	6	1	3	3	7	0	0	2	1,301	1	647	1	0	513	6	353	2				555								
1/2000	3,527	1	2	1	22	9	6	1	3	3	3	2	1	0	1,301	1	647	1	0	513	6	353	2				555								
1/2000	3,528	1	1	1	63	1	2	1	3	2	7	0	0	7	1,301	1	647	1	0	513	6	353	2				555								
1/2000	3,528	1	2	2	70	2	2	2	0	7	7	0	0	9	1,301	1	647	1	0	513	6	353	2				555								
1/2000	3,529	1	1	2	62	1	5	1	3	2	7	0	0	3	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,529	1	2	1	23	3	6	1	6	2	7	0	0	2	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,529	1	3	1	20	3	6	1	3	3	3	3	2	0	1,301	1	647	1	0	513	6	353	3				555								
1/2000	3,530	1	1	1	38	1	2	1	6	2	7	0	0	2	1,301	1	647	1	0	513	6	353	4				555								
1/2000	3,530	1	2	2	31	2	2	1	5	5	7	0	0	8	1,301	1	647	1	0	513	6	353	4				555								
1/2000	3,530	1	3	2	4	3	6	0	1	1	1	2	1	0	1,301	1	647	1	0	513	6	353	4				555								
1/2000	3,530	1	4	1	43	9	3	1	8	2	7	0	0	2	1,301	1	647	1	0	513	6	353	4				555								
1/2000	3,531	1	1	1	33	1	1	1	4	3	7	0	0	8	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,531	1	2	2	24	2	1	1	8	2	7	0	0	5	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,531	1	3	1	4	3	6	0	0	7	7	0	0	7	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,531	1	4	2	2	3	6	0	0	0	0	0	0	0	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,532	1	1	1	50	1	1	1	2	2	7	0	0	7	205	1	647	5	1	498	6	354	7				539								
1/2000	3,532	1	2	2	31	2	1	1	5	2	7	0	0	3	1,302	1	647	1	0	498	6	354	7				539								
1/2000	3,532	1	3	1	28	3	6	2	0	7	7	0	0	9	205	1	647	5	5	498	6	354	7				539								
1/2000	3,532	1	4	1	26	11	6	1	7	2	7	0	0	2	1,703	0	647	5	1	498	6	354	7				539								
1/2000	3,532	1	5	1	22	3	6	1	3	2	7	0	0	2	205	1	647	5	5	498	6	354	7				539								
1/2000	3,532	1	6	1	7	3	6	1	2	2	2	1	2	0	1,302	1	647	1	0	498	6	354	7				539								
1/2000	3,532	1	7	1	5	3	6	0	2	1	1	1	2	0	1,302	1	647	1	0	498	6	354	7				539								
1/2000	3,533	1	1	1	58	1	1	2	0	7	7	0	0	7	1,302	1	647	1	0	498	6	354	5				540								
1/2000	3,533	1	2	2	55	2	1	2	0	7	7	0	0	7	1,303	1	647	5	5	498	6	354	5				540								
1/2000	3,533	1	3	1	32	3	6	2	0	7	7	0	0	9	1,302	1	647	1	0	498	6	354	5				540								
1/2000	3,533	1	4	1	17	3	6	2	0	7	7	0	0	9	1,302	1	647	1	0	498	6	354	5				540								
1/2000	3,533	1	5	1	15	3	6	2	0	7	7	0	0	5	1,302	1	647	1	0	498	6	354	5				540								
1/2000	3,534	1	1	1	38	1	1	1	4	2	7	0	0	2	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,534	1	2	2	27	2	1	1	5	2	7	0	0	9	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,534	1	3	1	9	3	6	1	4	2	2	2	2	0	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,534	1	4	2	4	3	6	0	1	1	1	2	2	0	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,535	1	1	1	21	1	1	2	0	7	7	0	0	2	1,302	1	647	1	0	498	6	354	3				539								
1/2000	3,535	1	2	2	18	2	1	1	4	2	7	0	0	5	1,302	1	647	1	0	498	6	354	3				539								
1/2000	3,535	1	3	2	2	3	6	0	0	0	0	0	0	0	1,302	1	647	1	0	498	6	354	3				539								
1/2000	3,536	1	1	1	21	1	1	2	0	7	7	0	0	9	1,802	0	647	5	1	498	6	354	3				540								
1/2000	3,536	1	2	2	17	2	1	1	5	2	7	0	0	4	1,302	0	647	1	0	498	6	354	3				540								
1/2000	3,536	1	3	1	1	4	6	0	0	0	0	0	0	0	1,302	0	647	1	0	498	6	354	3				540								
1/2000	3,537	1	1	1	48	1	1	2	0	7	7	0	0	7	1,302	1	647	2	3	498	6	354	4				540								
1/2000	3,537	1	2	2	43	2	1	2	0	7	7	0	0	7	1,303	1	647	5	5	498	6	354	4				540								
1/2000	3,537	1	3	1	18	3	6	1	2	2	7	0	0	2	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,537	1	4	2	10	3	6	1	3	2	2	2	2	0	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,538	1	1	1	29	1	1	1	3	2	7	0	0	4	2,904	1	647	5	5	498	6	354	4				540								
1/2000	3,538	1	2	2	23	2	1	2	0	7	7	0	0	3	2,904	1	647	5	5	498	6	354	4				540								
1/2000	3,538	1	3	1	2	3	6	0	0	0	0	0	0	0	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,538	1	4	2	0	3	6	0	0	0	0	0	0	0	1,302	1	647	1	0	498	6	354	4				540								
1/2000	3,539	1	1	1	55	1	2	2	0	7	7	0	0	7	1,303	1	647	5	1	498	6	354	7				539								
1/2000	3,539	1	2	2	55	2	2	2	0	7	7	0	0	7	1,303	1	647	5	5	498	6	354	7				539								
1/2000	3,539	1	3	1	38	3	6	1	4	2	7	0	0	2	1,303	1	647	4	5	498	6	354	7				539								
1/2000	3,539	1	4	1	30	3	6	1	5	2	7	0	0	4	1,302	1	647	1	0	498	6	354	7				539								
1/2000	3,539	1	5	1	25	3	6	1	7	2	7	0	0	3	1,302	1	647	1	0	498	6	354	7				539								
1/2000	3,539	1	6	2	20	3	6	1	3	3	3	1	2	0	1,302	1	647	1	0	498	6	354	7				539								
1/2000	3,539	1	7	2	17	3	6	1	2	3	3	1	2	0	1,302	1	647	1	0	498	6	354	7				539								
1/2000	3,540	1	1	1	35	1	1	1	5	2	7	0	0	4	1,302	0	647	1	0	498	6	354	6				539								
1/2000	3,540	1	2	2	39	2	1	2	7	2	7	0	0	3	1,302	1	647	1	0	498	6	354	6				539								
1/2000	3,540	1	3	2	21	4	6	1	3	3	3	1	2	0	1,302	1	647	1	0	498	6	354	6				539								
1/2000	3,540	1	4	1	18	4	6	1	4	2	7	0	0	3	1,302	1	647	1	0	498	6	354	6				539								
1/2000	3,540	1	5	1	15	4	6	1	4	2	2	2	2	0	1,302	0	647	1	0	498	6	354	6				539								
1/2000	3,540	1	6	1	8	4	6	1	1	2	2	1	2	0	1,302	1	647	1	0	498	6	354	6				539								
1/2000	3,541	1	1	1	35	1	6	1	8	2	7	0	0	2	1,306	1	647	1	0	930	6	355	1				1,007								
1/2000	3,542	1	1	2	75	1	5	2	0	7	7	0	0	3	2,401	1	647	1	0	930	6	355	1				1,007								
1/2000	3,543	1	1	1	24	1	2	1	7	2	7	0	0	2	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,543	1	2	2	25	2	2	1	1	3	7	0	0	2	2,403	0	647	5	6	930	6	355	5				1,008								
1/2000	3,543	1	3	2	3	3	6	0	0	0	0	0	0	0	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,543	1	4	1	2	3	6	0	0	0	0	0	0	0	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,543	1	5	2	20	9	6	1	3	3	3	2	1	0	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,544	1	1	1	42	1	2	1	4	2	7	0	0	2	601	0	647	5	5	930	6	355	7				1,008								
1/2000	3,544	1	2	2	39	2	2	1	8	2	7	0	0	2	1,306	1	647	1	0	930	6	355	7				1,008								
1/2000	3,544	1	3	2	18	3	6	1	8	2	3	1	2	0	601	0	647	5	5	930	6	355	7				1,008								
1/2000	3,544	1	4	2	17	3	6	1	8	2	3	1	2	0	601	0	647	5	5	930	6	355	7				1,008								
1/2000	3,544	1	5	1	11	3	6	1	4	2	2	1	2	0	1,306	1	647	1	0	930	6	355	7				1,008								
1/2000	3,544	1	6	2	9	3	6	1	2	2	2	1	2	0	1,306	1	647	1	0	930	6	355	7				1,008								
1/2000	3,544	1	7	2	6	3	6	2	3	1	2	1	2	0	1,306	1	647	1	0	930	6	355	7				1,008								
1/2000	3,545	1	1	1	30	1	1	1	4	2	7	0	0	2	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,545	1	2	2	23	2	1	2	0	7	7	0	0	3	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,545	1	3	2	7	3	6	2	0	7	7	0	0	7	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,545	1	4	1	5	3	6	0	0	7	7	0	0	7	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,545	1	5	2	3	3	6	0	0	0	0	0	0	0	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,546	1	1	1	69	1	2	1	5	2	7	0	0	3	1,306	1	647	1	0	930	6	355	4				1,008								
1/2000	3,546	1	2	2	69	2	2	2	0	7	7	0	0	3	1,306	1	647	1	0	930	6	355	4				1,008								
1/2000	3,546	1	3	1	28	3	6	1	8	2	7	0	0	2	1,306	1	647	1	0	930	6	355	4				1,008								
1/2000	3,546	1	4	1	27	3	6	1	4	2	7	0	0	2	1,306	1	647	1	0	930	6	355	4				1,008								
1/2000	3,547	1	1	1	50	1	6	1	7	2	7	0	0	3	601	0	647	5	1	930	6	355	1				1,007								
1/2000	3,548	1	1	1	70	1	2	2	0	7	7	0	0	2	2,801	0	647	5	7	930	6	355	6				1,008								
1/2000	3,548	1	2	2	53	2	2	2	0	7	7	0	0	2	1,306	1	647	1	0	930	6	355	6				1,008								
1/2000	3,548	1	3	1	29	3	6	2	2	2	7	0	0	2	1,301	1	647	1	0	930	6	355	6				1,008								
1/2000	3,548	1	4	1	24	3	6	2	0	7	7	0	0	2	1,306	1	647	1	0	930	6	355	6				1,008								
1/2000	3,548	1	5	1	22	3	6	2	0	7	7	0	0	3	1,306	1	647	1	0	930	6	355	6				1,008								
1/2000	3,548	1	6	1	19	3	6	1	7	2	7	0	0	2	1,306	1	647	1	0	930	6	355	6				1,008								
1/2000	3,549	1	1	1	42	1	2	1	7	2	7	0	0	2	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,549	1	2	2	38	2	2	1	1	3	7	0	0	2	3,001	1	647	5	6	930	6	355	5				1,008								
1/2000	3,549	1	3	1	14	3	6	1	6	2	2	1	2	0	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,549	1	4	2	12	3	6	1	5	2	2	1	2	0	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,549	1	5	2	9	3	6	1	3	2	2	1	2	0	1,306	1	647	1	0	930	6	355	5				1,008								
1/2000	3,550	1	1	1	42	1	2	1	4	2	7	0	0	2	2,401	1	647	5	1	930	6	355	8				1,007								
1/2000	3,550	1	2	2	37	2	2	1	4	2	7	0	0	3	1,306	1	647	1	0	930	6	355	8				1,007								
1/2000	3,550	1	3	1	19	3	6	1	4	2	7	0	0	2	2,401	1	647	5	1	930	6	355	8				1,007								
1/2000	3,550	1	4	2	15	3	6	1	4	2	2	1	2	0	2,401	1	647	5	1	930	6	355	8				1,007								
1/2000	3,550	1	5	2	13	3	6	1	3	2	2	2	2	0	1,306	1	647	1	0	930	6	355	8				1,007								
1/2000	3,550	1	6	2	9	3	6	1	2	2	2	1	2	0	1,306	1	647	1	0	930	6	355	8				1,007								
1/2000	3,550	1	7	2	7	3	6	2	0	7	7	0	0	9	1,306	1	647	1	0	930	6	355	8				1,007								
1/2000	3,550	1	8	1	4	3	6	0	0	7	7	0	0	7	1,306	1	647	1	0	930	6	355	8				1,007								
1/2000	3,551	1	1	1	38	1	4	1	2	2	7	0	0	2	1,401	0	647	1	0	533	6	356	3				577								
1/2000	3,551	1	2	2	20	3	6	1	4	2	7	0	0	9	1,401	0	647	1	0	533	6	356	3				577								
1/2000	3,551	1	3	2	15	6	6	1	5	2	7	0	0	9	101	0	647	4	5	533	6	356	3				577								
1/2000	3,552	1	1	1	56	1	2	1	2	2	7	0	0	7	603	0	647	5	1	533	6	356	4				577								
1/2000	3,552	1	2	2	59	2	2	1	2	2	7	0	0	7	1,401	0	647	1	0	533	6	356	4				577								
1/2000	3,552	1	3	2	11	3	6	1	2	2	2	1	2	0	1,401	0	647	1	0	533	6	356	4				577								
1/2000	3,552	1	4	1	3	5	6	0	0	0	0	0	0	0	1,401	0	647	1	0	533	6	356	4				577								
1/2000	3,553	1	1	1	62	1	5	2	0	7	7	0	0	7	1,401	1	647	1	0	533	6	356	1				577								
1/2000	3,554	1	1	2	43	1	4	1	4	2	7	0	0	7	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,554	1	2	1	17	3	6	1	4	2	2	1	2	0	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,554	1	3	2	16	3	6	1	6	2	2	1	2	0	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,554	1	4	2	15	3	6	1	3	2	2	2	2	0	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,554	1	5	1	12	3	6	1	3	2	2	2	2	0	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,554	1	6	1	10	3	6	2	1	2	2	2	2	0	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,554	1	7	1	9	3	6	1	2	2	2	2	2	0	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,554	1	8	1	8	3	6	2	1	1	2	2	2	0	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,554	1	9	2	7	3	6	2	1	2	7	0	0	9	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,554	1	10	2	6	3	6	2	0	7	1	2	2	0	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,554	1	11	1	3	3	6	0	0	0	0	0	0	0	1,401	1	647	1	0	533	6	356	11				577								
1/2000	3,555	1	1	1	70	1	2	2	1	2	7	0	0	7	901	0	647	5	2	533	6	356	8				578								
1/2000	3,555	1	2	2	66	2	2	2	0	7	7	0	0	7	1,801	0	647	5	5	533	6	356	8				578								
1/2000	3,555	1	3	1	33	3	6	2	0	7	7	0	0	9	903	0	647	5	5	533	6	356	8				578								
1/2000	3,555	1	4	1	14	5	6	1	5	2	2	1	2	0	1,401	1	647	1	0	533	6	356	8				578								
1/2000	3,555	1	5	2	13	5	6	2	1	2	7	0	0	9	1,401	1	647	1	0	533	6	356	8				578								
1/2000	3,555	1	6	1	12	5	6	2	2	2	7	0	0	9	1,401	1	647	1	0	533	6	356	8				578								
1/2000	3,555	1	7	2	9	5	6	1	3	2	2	1	2	0	1,401	1	647	1	0	533	6	356	8				578								
1/2000	3,555	1	8	1	9	5	6	2	2	2	2	2	2	0	1,401	1	647	1	0	533	6	356	8				578								
1/2000	3,556	1	1	1	55	1	2	1	5	2	7	0	0	7	603	0	647	5	5	533	6	356	5				577								
